day,spacecraft_x_km,spacecraft_y_km,spacecraft_vx_km_s,spacecraft_vy_km_s,earth_x_km,earth_y_km,moon_x_km,moon_y_km,mars_x_km,mars_y_km,distance_to_mars_km
143.0,-104574229.71493407,174490726.42729932,-23.210206526209387,-8.22142850690292,-116163849.26492727,94262840.19659692,-116090160.72740752,94640111.13297845,-114096024.89910339,197328092.26986203,24742874.97758334
143.5,-105575369.03128217,174132998.30931643,-23.138759380831623,-8.339956596251373,-116970301.85952133,93260234.83171365,-116940385.05354403,93643468.89168237,-114997230.49213798,196804257.76841843,24551119.706634197
144.0,-106573411.94836938,173770162.97152102,-23.066855493152723,-8.457873982225285,-117768101.27238083,92250730.29885544,-117782351.31175959,92634866.0774256,-115896031.12054561,196276307.452391,24360578.146325305
144.5,-107568338.83630233,173402246.78143516,-22.994499549316636,-8.575181356123117,-118557188.4842231,91234401.27874087,-118615417.16746986,91614365.46185204,-116792407.98749357,195744252.36293107,24171236.317357715
145.0,-108560130.2667111,173029276.07631034,-22.92169619301681,-8.69187942796987,-119337505.12027323,90211322.95694746,-119438943.41619143,90582097.32515705,-117686342.34683754,195208103.62703428,23983080.253716305
145.5,-109548767.01092164,172651277.16233012,-22.84845002578346,-8.807968925985591,-120108993.45458235,89181571.01835002,-120252301.65892766,89538258.72288625,-118577815.50351422,194667872.45730752,23796096.004689697
146.0,-110534230.03814033,172268276.31383562,-22.774765607272066,-8.923450596062938,-120871596.41429815,88145221.64152145,-121054881.84336697,88483111.87738372,-119466808.81393203,194123570.15173456,23610269.636889532
146.5,-111516500.51365156,171880299.77257267,-22.700647455553195,-9.038325201253667,-121625257.58388694,87102351.49309729,-121846099.57135178,87416981.71506044,-120353303.68636079,193575208.09344003,23425587.236268885
147.0,-112495559.79702726,171487373.74696165,-22.62610004740339,-9.152593521263823,-122369921.2093072,86053037.72210406,-122625403.07616381,86340252.58193456,-121237281.58132093,193022797.750451,23242034.910137698
147.5,-113471389.44034936,171089524.4113891,-22.55112781859703,-9.266256351957669,-123105532.20213415,84997357.95425189,-123392279.77753045,85253364.18074714,-122118724.01197106,192466350.67545715,23059598.78917482
148.0,-114443971.18644492,170686777.9055198,-22.475735164199257,-9.379314504870106,-123832036.14363492,83935390.28619224,-124146262.32783376,84156806.78323759,-122997612.54449446,191905878.50556955,22878265.029437147
148.5,-115413286.96713385,170279160.33363056,-22.399926438859435,-9.49176880672756,-124549379.28879441,82867213.27974017,-124886934.06972358,83051115.78073423,-123873928.79848453,191341392.96207702,22698019.814362567
149.0,-116379318.9014891,169866697.76396385,-22.323705957105656,-9.603620098977107,-125257508.57029124,81792905.95606278,-125613933.8331075,81936865.64495641,-124747654.44732991,190772905.8502008,22518849.356768258
149.5,-117342049.29411003,169449416.22810188,-22.247077993639486,-9.714869237323894,-125956371.60242356,80712547.78983316,-126326960.00821657,80814663.37871064,-125618771.21859659,190200429.05884805,22340739.900841888
150.0,-118301460.63340816,169027341.72036088,-22.170046783631552,-9.825517091276518,-126645916.6849843,79626218.70335127,-127025773.84100384,79685141.54290228,-126487260.89441079,189623974.5603632,22163677.724125415
150.5,-119257535.58990578,168600500.19720384,-22.09261652301731,-9.935564543700448,-127326092.80708592,78533999.06063145,-127710201.90740529,78548950.95187777,-127353105.31184015,189043554.410277,21987649.13949076
151.0,-120210257.01454745,168168917.57667375,-22.014791368793293,-10.045012490379296,-127996849.65093398,77435969.66145717,-128380137.73383473,77406753.13349316,-128216286.3632728,188459180.7470552,21812640.497106027
151.5,-121159607.93702425,167732619.7378445,-21.936575439313593,-10.153861839583747,-128658137.5955498,76332211.73540361,-129035542.54256068,76259212.65341128,-129076785.99679662,187870865.7918443,21638638.186391953
152.0,-122105571.56411083,167291632.52029026,-21.857972814586407,-10.262113511648204,-129309907.7204409,75222806.93582879,-129676445.11216918,75106989.40492338,-129934586.21657668,187278621.84821576,21465628.637967557
152.5,-123048131.27801529,166845981.72357383,-21.778987536570842,-10.369768438554898,-129952111.80922033,74107837.33383274,-130302940.75500481,73950730.96604408,-130789669.08323166,186682461.301909,21293598.325583734
153.0,-123987270.63474172,166395693.10675234,-21.699623609473626,-10.47682756352539,-130584702.35317339,72987385.41218631,-130915189.42514107,72791065.12474196,-131642016.71420857,186082396.62057245,21122533.768044263
153.5,-124922973.36246605,165940792.38789988,-21.619885000045763,-10.583291840619378,-131207632.5547725,71861534.05922893,-131513412.98191652,71628592.67094505,-132491611.28415725,185478440.35350245,20952421.531113688
154.0,-125855223.3599239,165481305.24364832,-21.539775637879128,-10.689162234340724,-131820856.3311388,70730366.56273724,-132097891.64522223,70463880.55043885,-133338435.02530311,184870605.13138106,20783248.22941064
154.5,-126784004.69481218,165017257.30874446,-21.459299415702823,-10.794439719250477,-132424328.31745154,69593966.6037633,-132668959.68940252,69297455.4709919,-134182470.22781825,184258903.66601196,20615000.528285816
155.0,-127709301.60220264,164548674.17562342,-21.378460189679252,-10.899125279586935,-133018003.87030384,68452418.25044419,-133227000.4326839,68129798.04507367,-135023699.24019232,183643348.75005436,20447665.145684693
155.5,-128631098.48296872,164075581.3939993,-21.29726177969988,-11.00321990889254,-133601839.07100563,67305805.95178272,-133772440.58835207,66961337.546440385,-135862104.4696016,183023953.25675562,20281228.853992447
156.0,-129549379.90222521,163598004.47047043,-21.21570796968065,-11.10672460964752,-134175790.72883222,66154214.53140032,-134305744.05232382,65792447.34975792,-136697668.38227656,182400730.1396821,20115678.481862523
156.5,-130464130.58778016,163115968.86814165,-21.13380250785693,-11.209640392910183,-134739816.38421977,64997729.18126186,-134827405.2092058,64623441.113408275,-137530373.503869,181773692.43244824,19951000.916025665
157.0,-131375335.42860004,162629500.00626096,-21.05154910707785,-11.311968277963805,-135293874.3119062,63836435.45537334,-135337941.84528866,63454569.755811855,-138360202.41981736,181142853.2484436,19787183.103080433
157.5,-132282979.47328721,162138623.25987217,-20.968951445100306,-11.413709291969893,-135837923.52401793,62670419.263452895,-135837887.76211694,62286019.265116416,-139187137.77571055,180508225.7805593,19624212.05126352
158.0,-133187047.92857064,161643363.95948157,-20.886013164882147,-11.514864469627845,-136371923.77310225,61499766.8645752,-136327785.18822828,61117909.37109717,-140011162.27765152,179869823.30091155,19462074.832199458
158.5,-134087526.1578085,161143747.39073956,-20.802737874874765,-11.615434852840817,-136895835.55510443,60324564.86079051,-136808177.0893205,59950293.096725404,-140832258.6926185,179227659.16056424,19300758.582629032
159.0,-134984399.67950416,160639798.79413676,-20.719129149315012,-11.71542149038778,-137409620.1122903,59144900.19071789,-137279599.4784464,58783157.19524344,-141650409.84882537,178581746.78925,19140250.50611515
159.5,-135877654.16583407,160131543.36471382,-20.635190528516308,-11.814825437601549,-137913239.43611342,57960860.12311377,-137742573.8278338,57616423.46689008,-142465598.6360811,177932099.69508886,18980537.874726143
160.0,-136767275.44118866,159619006.251785,-20.550925519158994,-11.913647756052839,-138406656.27002704,56772532.25041579,-138197599.68258741,56449950.93780129,-143277808.00614738,177278731.46430615,18821608.030695535
160.5,-137653249.48072594,159102212.55867574,-20.466337594579787,-12.011889513240096,-138889834.11223987,55580004.48226328,-138645147.57385898,55283538.87222532,-144087020.97309506,176621655.76094812,18663448.388057057
161.0,-138535562.4089368,158581187.34247282,-20.381430195060332,-12.109551782285124,-139362737.21841672,54383365.03899371,-139085652.32512084,54116930.57818355,-144893220.61365932,175960886.3265966,18506046.434255704
161.5,-139414200.4982238,158055955.61378828,-20.296206728114928,-12.206635641634346,-139825330.60432264,53182702.445116416,-139519506.83998048,52949817.95623064,-145696390.06759435,175296436.9800807,18349389.73173179
162.0,-140289150.16749105,157526542.3365355,-20.210670568777196,-12.303142174765648,-140277580.04841104,51978105.522763565,-139947056.45361763,51781846.73115198,-146496512.53802472,174628321.6171889,18193465.919480626
162.5,-141160397.9807478,156992972.42771786,-20.12482505988575,-12.39907246990066,-140719452.0943553,50769663.3851197,-140368593.92247754,50612622.297417745,-147293571.29179755,173956554.2103779,18038262.714584477
163.0,-142027930.6457241,156455270.75723055,-20.038673512368877,-12.494427619722412,-141150914.05352363,49557465.42982904,-140784355.11842608,49441716.1011046,-148087549.65983224,173281148.80848038,17883767.91371639
163.5,-142891735.01249728,155913462.14767328,-19.95221920552811,-12.589208721098316,-141571934.00739756,48341601.33238227,-141194515.48426655,48268672.47391313,-148878431.03746912,172602119.53641114,17729969.394617926
164.0,-143751798.07213292,155367571.3741757,-19.865465387320704,-12.683416874808277,-141982480.8099331,47122161.03948224,-141599187.2974623,47093015.82893558,-149666198.88481626,171919480.59487215,17576855.11754721
164.5,-144608106.95533615,154817623.16423398,-19.77841527464104,-12.777053185277925,-142382524.08986467,45899234.76239036,-141998417.77823415,45914258.123052955,-150450836.72709614,171233246.26005507,17424413.12669856
165.0,-145460648.9311161,154263642.19755933,-19.691072053600713,-12.870118760316867,-142772034.25295216,44672912.97025268,-142392188.06704992,44731906.48731619,-151232328.15498963,170543430.88334283,17272631.551592186
165.5,-146309411.4054622,153705653.10593677,-19.60343887980763,-12.96261471086184,-143150982.48417008,43443286.3834073,-142780413.08503953,43545470.92444958,-152010656.8249792,169850048.89100978,17121498.608435147
166.0,-147154381.92003176,153143680.47309595,-19.515518878643817,-13.054542150724718,-143519340.74983928,42210445.96667314,-143162942.279208,42354471.97172673,-152785806.45969096,169153114.78391954,16971002.60145085
166.5,-147995548.15085125,152577748.83459234,-19.427315145541854,-13.145902196345192,-143877081.79970083,40974482.92262037,-143539561.24263254,41158448.227926336,-153557760.848235,168452643.137222,16821131.924178004
167.0,-148832897.90702766,152007882.67769885,-19.338830746260324,-13.236695966548211,-144224179.16893184,39735488.68482379,-143909994.1882723,39956963.644871086,-154326503.8465442,167748648.60004857,16671875.0607392
167.5,-149666419.12947267,151434106.44130757,-19.250068717157706,-13.326924582305876,-144560607.18010336,38493554.91109855,-144273907.2437461,38749614.487159945,-155092019.37771216,167041145.8952056,16523220.587077616
168.0,-150496099.88963848,150856444.51584288,-19.161032065465186,-13.41658916650393,-144886340.9450799,37248773.4767197,-144630912.5235892,37536035.86808824,-155854291.43232924,166330149.81886655,16375157.172161292
168.5,-151321928.38826576,150274921.24318305,-19.071723769558,-13.505690843712493,-145201356.3668606,36001236.467625156,-144980572.92523107,36315907.77534516,-156613304.06881723,165615675.24026284,16227673.579156412
169.0,-152143892.95414212,149689560.9165925,-18.982146779225534,-13.59423073996126,-145505630.14136186,34751036.17360384,-145322407.58537787,35088960.50681868,-157369041.41376314,164897737.10137233,16080758.666567445
169.5,-152961982.0428738,149100387.78066388,-18.892304015939995,-13.682209982518824,-145799139.7591413,33498265.081468012,-145655897.92476013,33854979.44462587,-158121487.66225094,164176350.4166073,15934401.389344567
170.0,-153776184.23566738,148507426.03126895,-18.802198373123808,-13.769629699676166,-146081863.50706297,32243015.868211467,-145980494.20143443,32613809.104229048,-158870627.07819182,163451530.27250037,15788590.799958657
170.5,-154586488.23812473,147910699.81551886,-18.711832716415493,-13.8564910205342,-146353780.46990374,30985381.39415325,-146295622.48611152,31365356.40507005,-159616443.99465385,162723291.8273888,15643316.049442763
171.0,-155392882.8790476,147310233.23173398,-18.62120988393434,-13.94279507479528,-146614870.53190035,29725454.69606846,-146600691.96740726,30109593.1194381,-160358922.81418923,161991650.31109753,15498566.388400229
171.5,-156195357.10925493,146706050.32942218,-18.530332686543474,-14.028542992558599,-146865114.37823763,28463328.98030535,-146895102.49055684,28846557.467137337,-161098048.00916052,161256621.02462092,15354331.167979723
172.0,-156993900.00041083,146098175.1092662,-18.439203908111672,-14.1137359041194,-147104493.49647748,27199097.615890287,-147178252.2300464,27576354.834803738,-161833804.1220653,160518219.33980265,15210599.840816138
172.5,-157788500.74386424,145486631.52311933,-18.34782630577361,-14.198374939771865,-147332990.17792818,25932854.127620257,-147449545.39484826,26299157.610280074,-162566175.76586008,159776460.69901374,15067361.961937666
173.0,-158579148.64949945,144871443.4740095,-18.256202610188815,-14.282461229615716,-147550587.51895458,24664692.18914454,-147708399.86451378,25015204.134146567,-163295147.62428108,159031360.61483046,14924607.18964008
173.5,-159365833.14459828,144252634.8161521,-18.16433552579911,-14.365995903366265,-147757269.4222284,23394705.61603468,-147954254.65529037,23724796.78216234,-164020704.45216504,158282934.6697095,14782325.286325602
174.0,-160148543.77271235,143630229.35497037,-18.072227731084563,-14.44898009016801,-147953020.59791937,22122988.358844362,-148186577.11767438,22428299.20385307,-164742831.0757685,157531198.51566166,14640506.119308626
174.5,-160927270.1925476,143004250.84712437,-17.97988187881809,-14.531414918411588,-148137826.5648261,20849634.49615893,-148404869.7703552,21126132.75362315,-165461512.39308432,156776167.87392527,14499139.661587398
175.0,-161702002.17685896,142374723.00054702,-17.887300596318546,-14.613301515554026,-148311673.6514474,19574738.227636077,-148608676.68031043,19818772.16143663,-166176733.37415785,156017858.53463712,14358215.992581805
175.5,-162472729.61135653,141741669.47448844,-17.79448648570233,-14.694641007942193,-148474548.99699375,18298393.86703687,-148797589.30480313,18506740.500152,-166888479.06140152,155256286.356502,14217725.29883661
176.0,-163239442.49362186,141105113.8795677,-17.701442124133603,-14.775434520639404,-148626440.55233866,17020695.83524879,-148971251.71813828,17190603.515887152,-167596734.5699073,154491467.26646116,14077657.87469115
176.5,-164002130.93203527,140465079.777832,-17.608170064073033,-14.855683177255052,-148767337.08091,15741738.653300697,-149129365.15416145,15870963.396201763,-168301485.08775797,153723417.25935963,13938004.122915534
177.0,-164760785.14471442,139821590.6828229,-17.514672833525033,-14.9353880997772,-148897228.15952125,14461616.935370158,-149271691.80451784,14548452.05830934,-169002715.8763372,152952152.39761108,13798754.555312106
177.5,-165515395.458463,139174670.0596503,-17.420952936283626,-15.014550408408004,-149016104.17914274,13180425.381784523,-149398057.8225189,13223724.0458712,-169700412.2706376,152177688.81086227,13659899.793283774
178.0,-166265952.30772987,138524341.32507262,-17.327012852176747,-15.093171221401965,-149123956.34561232,11898258.772014929,-149508355.49295363,11897449.128091687,-170394559.67956725,151400042.6956558,13521430.56836914
178.5,-167012446.2335794,137870627.8475847,-17.232855037309243,-15.171251654906834,-149220776.68028593,10615211.957664903,-149602544.5391981,10570304.69876824,-171085143.58625516,150619230.3150911,13383337.722743258
179.0,-167754867.8826714,137213552.94751215,-17.138481924304312,-15.248792822807108,-149306558.020628,9331379.85545319,-149680652.55036798,9242968.075589659,-171772149.54835474,149835267.99848443,13245612.20968574
179.5,-168493208.0062522,136553139.89711246,-17.043895922543616,-15.325795836570034,-149381294.0207412,8046857.4401924405,-149742774.52288008,7916108.80129543,-172455563.19834563,149048172.1410277,13108245.094015868
180.0,-169227457.4591558,135889411.92068264,-16.949099418405886,-15.402261805093989,-149444979.15183592,6761739.737762939,-149789071.52248552,6590381.048281703,-173135370.2438345,148257959.20344496,12971227.55249411
180.5,-169957607.19881508,135222392.1946734,-16.85409477550413,-15.478191834559192,-149497608.70263922,5476121.818082951,-149819768.48445016,5266416.226875825,-173811556.46785387,147464645.7116486,12834550.874191778
181.0,-170683648.28428346,134552103.84781012,-16.75888433492152,-15.553587028280578,-149539178.7797435,4190098.78807541,-149835151.18094176,3944815.8948094132,-174484107.72915912,146668248.25639394,12698206.460827513
181.5,-171405571.87526685,133878569.96121892,-16.66347041544581,-15.628448486562776,-149569686.30789432,2903765.7846325394,-149835562.39567992,2626145.0614438416,-175153009.96252468,145868783.49293151,12562185.82707223
182.0,-172123369.23116523,133201813.56856078,-16.567855313802372,-15.70277730655711,-149589129.03021815,1617217.967577585,-149821397.3563748,1310925.97508612,-175818249.17903802,145066268.14065945,12426480.600821195
182.5,-172837031.71012494,132521857.65617049,-16.472041304885988,-15.77657458212037,-149597505.50838915,330550.5126252533,-149793098.48528084,-367.5246447706595,-176479811.46639195,144260718.98277354,12291082.52343485
183.0,-173546550.76810038,131838725.16320162,-16.376030641991218,-15.84984140367542,-149594815.12273553,-956141.3956594242,-149751149.53719875,-1307315.0149055743,-177137682.98917577,143452152.8659165,12155983.449948883
183.5,-174251917.95792565,131152438.98177825,-16.279825557041477,-15.922578858073418,-149581058.0722856,-2242762.570902218,-149696069.20234632,-2609553.7921196194,-177791849.989165,142640586.6998248,12021175.349251539
184.0,-174953124.92839646,130463021.95715205,-16.18342826081683,-15.99478802845748,-149556235.37475285,-3529217.831961626,-149628404.25858617,-3906782.4121413017,-178442298.7856084,141826037.45697635,11886650.304231996
184.5,-175650163.42336172,129770496.8878655,-16.086840943180487,-16.066469994127797,-149520348.86646083,-4815412.009970011,-149548722.3634495,-5198763.421430349,-179089015.7755143,141008522.17223465,11752400.51189653
185.0,-176343025.28082478,129074886.52592069,-15.990065773304142,-16.137625830407906,-149473401.2022071,-6101249.955374232,-149457604.58115128,-6485325.243258285,-179731987.4339356,140188057.9424924,11618418.283455111
185.5,-177031702.43205392,128376213.57695399,-15.893104899892057,-16.208256608512038,-149415395.85506698,-7386636.54497418,-149355637.7432911,-7766363.194127204,-180371200.31425196,139364661.92631468,11484696.044378921
186.0,-177716186.90070382,127674500.70041645,-15.795960451403912,-16.27836339541343,-149346337.11613667,-8671476.688960033,-149243406.74413064,-9041839.617070688,-181006641.04845122,138538351.3435797,11351226.334426906
186.5,-178396470.8019451,126969770.50975992,-15.698634536276654,-16.347947253713333,-149266230.0942156,-9955675.337946694,-149121486.87220013,-10311783.130167784,-181638296.3474091,137709143.47511858,11218001.807643795
187.0,-179072546.3416043,126262045.57262862,-15.601129243145134,-16.41700924151062,-149175080.71542874,-11239137.490005268,-148990436.27950847,-11576287.000287704,-182266153.00116712,136877055.66235396,11085015.232329404
187.5,-179744405.81531325,125551348.41105644,-15.503446641061739,-16.485550412271785,-149072895.72278792,-12521768.197691323,-148850788.68780997,-12835506.66363598,-182890197.87920856,136042105.30693772,10952259.490979357
188.0,-180412041.60766786,124837701.50166993,-15.40558877971503,-16.553571814701073,-148959682.67569333,-13803472.575068489,-148703046.42825258,-14089656.425939802,-183510417.9307335,135204309.87038663,10819727.580197243
188.5,-181075446.19139618,124121127.2758969,-15.307557689647386,-16.621074492610596,-148835449.94937396,-15084155.804728145,-148547673.90632555,-15339005.385946963,-184126800.18493146,134363686.8737172,10687412.61057905
189.0,-181734612.12653598,123401648.12018041,-15.209355382471786,-16.688059484790244,-148700206.7342683,-16363723.144803666,-148385091.57840958,-16583872.636168346,-184739331.75125262,133520253.8970797,10555307.806570921
189.5,-182389532.05962193,122679286.3761986,-15.110983851087747,-16.75452782487694,-148553963.03534424,-17642079.93597945,-148215670.51947212,-17824621.804340933,-185347999.81967765,132674028.57938993,10423406.506298356
190.0,-183040198.7228815,121954064.34109029,-15.012445069896458,-16.82048054122321,-148396729.6713591,-18919131.608493187,-148039727.6536452,-19061655.007793814,-185952791.66098553,131825028.61796054,10291702.161369717
190.5,-183686604.93344054,121226004.26768586,-14.913740995015269,-16.88591865676457,-148228518.27405912,-20194783.68913219,-147857521.71066505,-20295406.300655648,-186553694.62701946,130973271.76813129,10160188.336653318
191.0,-184328743.59253815,120495128.36474434,-14.814873564491535,-16.950843188885603,-148049341.2873191,-21468941.808222137,-147669249.96156743,-21526334.700537626,-187150696.15095186,130118775.84289707,10028858.71002744
191.5,-184966607.6847506,119761458.79719615,-14.715844698515971,-17.015255149284148,-147859211.96622178,-22741511.706608586,-147475045.77673885,-22754916.886881806,-187743783.7475469,129261558.71253583,9897707.07210543
192.0,-185600190.27722436,119025017.68639159,-14.616656299635508,-17.07915554383347,-147658144.37607723,-24012399.242629655,-147274977.03856295,-23981639.667498976,-188332945.0134215,128401638.30423488,9766727.32593532
192.5,-186229484.51891905,118285827.11035556,-14.517310252965906,-17.142545372441745,-147446153.3913825,-25281510.399080645,-147069045.42961347,-25206992.312883902,-188918167.62730503,127539032.6017156,9635913.48667347
193.0,-186854483.63985834,117543909.10404848,-14.417808426404116,-17.20542562890866,-147223254.6947209,-26548751.290169086,-146857186.6057804,-26431458.85963988,-189499439.35029685,126673759.64485763,9505259.681234097
193.5,-187475180.95039076,116799285.659633,-14.318152670840623,-17.26779730077832,-146989464.77560222,-27814028.16846044,-146639271.25202942,-27655510.48475398,-190076748.0261221,125805837.5293217,9374760.147914313
194.0,-188091569.84046018,116051978.72674787,-14.218344820371785,-17.329661369188265,-146744800.9292426,-29077247.43181291,-146415107.00683504,-28879598.05152673,-190650081.58138618,124935284.40617085,9244409.235993646
194.5,-188703643.7788843,115302010.2127878,-14.118386692512496,-17.391018808713614,-146489281.2552853,-30338315.63030218,-146184441.22985578,-30104144.92569519,-191219428.02582714,124062118.48149098,9114201.405310702
195.0,-189311396.3126432,114549401.98319058,-14.018280088409192,-17.451870587205978,-146222924.65646142,-31597139.47313454,-145946964.57628107,-31329540.156717513,-191784775.45256644,123186358.01601031,8984131.225815251
195.5,-189914821.06617668,113794175.86173086,-13.918026793053507,-17.512217665626153,-145945750.83719194,-32853625.83554824,-145702315.33062655,-32556132.114365328,-192346112.03835776,122308021.3247174,8854193.377096854
196.0,-190513911.7406911,113036353.6308219,-13.81762857549673,-17.57206099786991,-145657780.3021296,-34107681.765702926,-145450084.4427213,-33784222.664757155,-192903426.04383484,121427126.77647753,8724382.64788886
196.5,-191108662.1134753,112275957.03182454,-13.717087189065376,-17.631401530585908,-145359034.3546423,-35359214.49155557,-145189821.19935843,-35014061.96283981,-193456705.8137563,120543692.79364952,8594693.935550524
197.0,-191699066.03722638,111513007.76536418,-13.616404371578044,-17.690240202984548,-145049535.09523708,-36608131.4277238,-144921039.45668247,-36245843.93018566,-194005939.7772497,119657737.85170002,8465122.245524475
197.5,-192285117.439384,110747527.49165678,-13.515581845564,-17.748577946636892,-144729305.41992512,-37854340.18233503,-144643224.35098094,-37479702.47791991,-194551116.4480537,118769280.47881682,8335662.690770483
198.0,-192866810.32147476,109979537.83084318,-13.414621318483684,-17.806415685262095,-144398369.01852795,-39097748.56386159,-144355839.39922926,-38715708.52475272,-195092224.424758,117878339.25552168,8206310.491176596
198.5,-193444138.75846612,109209060.36333326,-13.31352448295167,-17.863754334502016,-144056750.37292498,-40338264.58794054,-144058333.89558893,-39953867.849588126,-195629252.3910418,116984932.814282,8077060.972946264
199.0,-194017096.89813,108436116.63015977,-13.21229301696238,-17.920594801681226,-143704474.75524232,-41575796.48417858,-143750150.50614977,-41194119.80716118,-196162189.1159106,116089079.83912061,7947909.567961323
199.5,-194585678.9604159,107660728.13334338,-13.110928584119135,-17.976937985550734,-143341568.22598338,-42810252.70294103,-143430732.96158808,-42436336.92375467,-196691023.45393115,115190799.06522526,7818851.813121117
200.0,-195149879.23683408,106882916.33626881,-13.009432833867052,-18.032784776013195,-142968057.63210067,-44041541.92212457,-143099533.7461184,-43680325.378424264,-197215744.3454641,114290109.27855714,7689883.349657583
200.5,-195709692.08984938,106102702.66407342,-12.907807401730421,-18.088136053827217,-142583970.60501006,-45269573.053912744,-142756021.6811655,-44925826.36346502,-197736340.81689587,113387029.31545739,7560999.922424409
201.0,-196265111.9522854,105320108.50404896,-12.806053909555283,-18.14299269028814,-142189335.55854645,-46494255.25151459,-142399689.30357122,-46172518.306240894,-198252801.98086777,112481578.06225352,7432197.37916159
201.5,-196816133.32673788,104535155.20605774,-12.704173965758018,-18.19735554688208,-141784181.6868619,-47715497.915885225,-142030059.94086617,-47420019.923121266,-198765117.03650364,111573774.45486465,7303471.669734021
202.0,-197362750.78500116,103747864.08296461,-12.602169165580817,-18.25122547490985,-141368538.96226582,-48933210.702428326,-141646694.39013323,-48667894.06527962,-199273275.2696361,110663637.47840498,7174818.8453417
202.5,-197904958.96750382,102958256.41108549,-12.500041091355184,-18.304603315076598,-140942438.13300776,-50147303.52767928,-141249197.112228,-49915652.30564977,-199777266.0530303,109751186.16678703,7046235.057703378
203.0,-198442752.58275744,102166353.43065457,-12.397791312774626,-18.35748989704262,-140505910.72100276,-51357686.57596954,-140837221.85951796,-51162760.20654826,-200277078.84660622,108836439.60232379,6917716.558210398
203.5,-198976126.4068163,101372176.34631233,-12.295421387177878,-18.409886038930054,-140058989.0194993,-52564270.3060709,-140410476.6627853,-52408643.198479526,-200772703.1976592,107919416.9153292,6789259.697049136
204.0,-199505075.2827502,100575746.3276151,-12.192932859844325,-18.46179254677912,-139601706.09069046,-53766965.45781979,-139968728.11140004,-53652692.992570035,-201264128.74107853,107000137.28371832,6660860.922292083
204.5,-200029594.12013015,99777084.50956999,-12.090327264303486,-18.513210213947218,-139134095.76326805,-54965683.05872007,-139511804.8702036,-54894274.44202757,-201751345.199564,106078619.9326064,6532516.778953908
205.0,-200549677.89452755,98976211.993197,-11.98760612266066,-18.564139820442193,-138656192.62991995,-56160334.43052536,-139039600.38662267,-56132732.762094215,-202234342.3838412,105154884.13390648,6404223.908010552
205.5,-201065321.64702803,98173149.84612118,-11.8847709459412,-18.61458213218061,-138168032.04477102,-57350831.19579913,-138552074.75222751,-57367401.01322347,-202713110.19287428,104228949.20592651,6275979.045379356
206.0,-201576520.48376116,97367919.10319917,-11.781823234456429,-18.66453790015967,-137669650.1207679,-58537085.28445256,-138049255.69411594,-58597607.74873742,-203187638.6140774,103300834.51296549,6147779.020855928
206.5,-202083269.5754451,96560540.76718329,-11.678764478194436,-18.71400785952975,-137161083.7270071,-59719008.94026007,-137531238.68299383,-59822684.72604666,-203657917.7235239,102370559.4649085,6019620.757004929
207.0,-202585564.15695012,95751035.8094282,-11.575596157239861,-18.762992728552547,-136642370.48600793,-60896514.72735089,-136998186.15649176,-61041974.57967495,-204123937.68615434,101438143.51682009,5891501.267998884
207.5,-203083399.5268806,94939425.17064518,-11.47231974222733,-18.811493207426373,-136113548.77092895,-62069515.536677614,-136450325.86793756,-62254838.35483678,-204585688.75598145,100503606.16853851,5763417.658402841
208.0,-203576771.04717636,94125729.76171099,-11.368936694833994,-18.85950997695769,-135574657.70272937,-63237924.5924602,-135887948.38235757,-63460662.80215513,-205043161.2762945,99566966.96426727,5635367.121895047
208.5,-204065674.14273864,93309970.46453707,-11.265448468317848,-18.907043697053545,-135025737.14727485,-64401655.45860569,-135311403.75273922,-64658867.33726308,-205496345.67986113,98628245.49216631,5507346.939919187
209.0,-204550104.3010774,92492168.13300869,-11.161856508109507,-18.954095005004906,-134466827.71238852,-65560622.04510217,-134721097.4204142,-65848910.57345618,-205945232.4891274,97687461.38394254,5379354.480259742
209.5,-205030057.07198817,91672343.5940036,-11.058162252466841,-19.000664513525134,-133897970.74484678,-66714738.61438771,-134117485.39366698,-67030296.34120381,-206389812.31641585,96744634.31443955,5251387.195529311
210.0,-205505528.06725723,90850517.64850114,-10.954367133203624,-19.046752808500212,-133319208.32732053,-67863919.78769296,-133501068.76820594,-68202579.11510174,-206830075.86412215,95799784.00122559,5123442.621557315
210.5,-205976512.96040028,90026711.0727956,-10.850472576505615,-19.092360446399525,-132730583.27526204,-69008080.55135748,-132872387.66182591,-69365368.77667598,-207266013.92490923,94852930.20418149,4995518.375666806
211.0,-206443007.48643932,89200944.61983046,-10.746480003850397,-19.13748795128383,-132132139.13373764,-70147136.26311849,-132232014.64332631,-70518334.65021682,-207697617.3819,93904092.72508769,4867612.154822172
211.5,-206905007.4417209,88373239.02067114,-10.642390833050712,-19.18213581133446,-131523920.17420626,-71281002.6583727,-131580547.74242805,-71661208.7584254,-208124877.20886797,92953291.40720959,4739721.733629091
212.0,-207362508.68378294,87543614.98614043,-10.538206479445515,-19.22630447481059,-130905971.39124438,-72409595.85640997,-130918603.13296571,-72793788.25495669,-208547784.4704261,92000546.1348828,4611844.962163463
212.5,-207815507.1312771,86712093.20864218,-10.433928357268329,-19.269994345319944,-130278338.49921736,-73532832.36661877,-130246807.58594567,-73915937.00181423,-208966330.32221344,91045876.83309759,4483979.763602275
